EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
95.8,2.05,4,13361,4202.072594642639,757216,0.0,0.04630779,0.6938768029212952,0.00042951014,0.003740473,0.003740473
97.875,2.075,5,13366,4204.906077861786,757680,0.0,0.12079649,0.8517688810825348,0.00046728627,0.007768213,0.007768213
99.1,2.125,5,13371,4207.846529006958,758189,0.0,0.11119044,0.8875939846038818,0.00038549036,0.0046271943,0.0046271943
99.125,2.125,5,13376,4210.684534311295,758699,0.0,0.1322603,0.9116533696651459,0.0009845714,0.011388647,0.011388647
100.5,2.15,5,13381,4213.660889148712,759263,0.0,0.08802858,0.4617760181427002,0.00053372566,0.0049008457,0.0049008457
101.475,2.125,4,13385,4216.524583101273,759721,0.0,0.09259924,0.7456643283367157,0.0009339238,0.006587792,0.006587792
102.05,2.125,5,13390,4219.373731136322,760182,0.0,0.12856373,0.8476385772228241,0.0010211562,0.00814512,0.00814512
98.125,2.025,8,13398,4222.236317396164,760785,0.0,0.19025958,0.828322634100914,0.0004644415,0.0054843575,0.0054843575
95.65,1.95,6,13404,4224.992313861847,761282,0.0,0.22031671,0.8950021639466286,0.0010669476,0.011501424,0.011501424
95.625,1.95,5,13409,4227.852200508118,761790,0.0,0.11160877,0.8857235312461853,0.001261801,0.0053409734,0.0053409734
94.275,1.9,6,13415,4230.7568509578705,762317,0.0,0.13847071,0.7302274107933044,0.0010058373,0.00658595,0.00658595
92.05,1.825,5,13420,4233.689870119095,762793,0.0,0.23913068,0.9443401508033276,0.00038581784,0.0033187885,0.0033187885
79.275,1.475,10,13430,4236.592482089996,763353,0.0,0.12749526,0.8932531028985977,0.0011813358,0.008473241,0.008473241
78.7,1.45,6,13436,4239.46986079216,763814,0.0,0.19017652,0.7065201997756958,0.00042548345,0.010222735,0.010222735
76.775,1.4,8,13444,4242.326429605484,764353,0.0,0.2296116,0.7658830285072327,0.0007994992,0.020344485,0.020344485
79.15,1.475,4,13448,4245.181364059448,764884,0.0,0.037054677,0.8005332797765732,0.000908689,0.0017049368,0.0017049368
82.525,1.6,4,13452,4248.0544538497925,765426,0.0,0.07380209,0.5961062014102936,0.000886585,0.009068536,0.009068536
82.875,1.625,5,13457,4250.9293920993805,765895,0.0,0.13691688,0.7897147387266159,0.0006267213,0.0076726507,0.0076726507
84.975,1.7,5,13462,4253.850034713745,766455,0.0,0.104497254,0.7796292454004288,0.00067684747,0.010922784,0.010922784
92.3,1.875,6,13468,4256.759887218475,766953,0.0,0.1278243,0.8582267016172409,0.00046735478,0.0045790486,0.0045790486
94.3,1.925,6,13474,4259.531248807907,767387,0.0,0.25369555,0.736523300409317,0.0013477965,0.020990454,0.020990454
96.85,2.0,5,13479,4262.451457262039,767995,0.0,0.13275711,0.7300367653369904,0.0009418854,0.004394171,0.004394171
95.525,1.95,7,13486,4265.460622310638,768492,0.0,0.12975822,0.6174668371677399,0.00046317244,0.004389935,0.004389935
94.475,1.9,5,13491,4268.461712360382,769013,0.0,0.055766582,0.5198348462581635,0.00041327783,0.004270225,0.004270225
90.675,1.8,6,13497,4271.35383605957,769522,0.0,0.071068734,0.5948544442653656,0.0006936309,0.0064189625,0.0064189625
91.525,1.85,4,13501,4274.199425458908,769924,0.0,0.069224805,0.6173490285873413,0.0012626335,0.007921791,0.007921791
87.45,1.775,8,13509,4276.945732355118,770523,0.0,0.11596957,0.35315918922424316,0.0014590961,0.0077530346,0.0077530346
83.05,1.65,7,13516,4279.796736001968,771030,0.0,0.123397425,0.6246685087680817,0.0007832308,0.00946595,0.00946595
86.8,1.775,5,13521,4282.739738941193,771511,0.0,0.12920597,0.8862966820597649,0.0008430439,0.0052278517,0.0052278517
81.9,1.625,7,13528,4285.617758989334,772041,0.0,0.1373215,0.08085721731185913,0.0006027905,0.0074243024,0.0074243024
73.175,1.375,10,13538,4288.5242755413055,772551,0.0,0.10782289,0.3705436587333679,0.0007822217,0.0067542456,0.0067542456
72.225,1.3,5,13543,4291.475834131241,773026,0.0,0.15591817,0.6152313649654388,0.00060389074,0.005564268,0.005564268
78.575,1.475,5,13548,4294.4337112903595,773615,0.0,0.09612959,0.4871571660041809,0.0007473566,0.0032826571,0.0032826571
76.45,1.425,8,13556,4297.3248462677,774088,0.0,0.103595614,0.7625417113304138,0.001215673,0.0047111986,0.0047111986
78.3,1.475,5,13561,4300.309278249741,774643,0.0,0.10649004,0.8564078062772751,0.0005497411,0.0034281993,0.0034281993
77.85,1.5,7,13568,4303.271052598953,775155,0.0,0.13050981,0.8556739687919617,0.0006153928,0.0077557657,0.0077557657
83.775,1.65,6,13574,4306.11837220192,775633,0.0,0.18333903,0.7761154174804688,0.00054973236,0.007291215,0.007291215
89.875,1.825,3,13577,4308.975430250168,776048,0.0,0.11823107,0.6844600141048431,0.0004538439,0.006524757,0.006524757
91.15,1.85,5,13582,4311.8459577560425,776651,0.0,0.20179676,0.5319896638393402,0.00039999388,0.007293909,0.007293909
91.6,1.85,5,13587,4314.71892619133,777208,0.0,0.18255964,0.8802858367562294,0.00078146893,0.007342903,0.007342903
94.9,1.95,5,13592,4317.691134691238,777603,0.0,0.07973568,0.6965998411178589,0.00064779684,0.0028455863,0.0028455863
96.875,1.975,6,13598,4320.662657260895,778224,0.0,0.10050642,0.8384497612714767,0.00076592405,0.0052732816,0.0052732816
95.625,1.95,6,13604,4323.507208585739,778687,0.0,0.19645475,0.7943591177463531,0.0010453388,0.0065742955,0.0065742955
97.2,1.975,6,13610,4326.489065647125,779116,0.0,0.083381325,0.5463257133960724,0.0009500891,0.0033567194,0.0033567194
100.75,2.125,5,13615,4329.412789344788,779734,0.0,0.17065527,0.4216539263725281,0.00070924533,0.009286653,0.009286653
95.55,1.975,5,13620,4332.409832715988,780210,0.0,0.19357552,0.9175909161567688,0.00041847856,0.0071595474,0.0071595474
99.55,2.125,4,13624,4335.233603477478,780775,0.0,0.09854794,0.5006736218929291,0.0011835541,0.010747328,0.010747328
95.225,1.975,6,13630,4338.110653162003,781293,0.0,0.1178016,-0.16714704036712646,0.0012896061,0.009038191,0.009038191
97.775,2.075,5,13635,4341.0509831905365,781802,0.0,0.09567465,0.6047766506671906,0.0005185993,0.0060094004,0.0060094004
95.275,2.025,6,13641,4344.025623321533,782331,0.0,0.08981128,0.8357800245285034,0.00045445684,0.0021105302,0.0021105302
101.475,2.2,5,13646,4346.876360416412,782840,0.0,0.088223204,0.8981357663869858,0.0006186093,0.007395287,0.007395287
106.025,2.325,4,13650,4349.727250814438,783357,0.0,0.13419592,0.684258371591568,0.00038846966,0.005769847,0.005769847
102.1,2.175,5,13655,4352.589333295822,783818,0.0,0.118511334,0.8442591428756714,0.00058454205,0.005070594,0.005070594
102.675,2.225,5,13660,4355.514960050583,784317,0.0,0.115368456,0.6087101399898529,0.00064198585,0.013049735,0.013049735
97.1,2.025,6,13666,4358.521080732346,784844,0.0,0.20176068,0.6294505000114441,0.0008508457,0.005639837,0.005639837
94.0,1.95,6,13672,4361.3941378593445,785397,0.0,0.0859096,0.7184793055057526,0.0012177543,0.00497658,0.00497658
99.075,2.1,5,13677,4364.429610967636,785884,0.0,0.07653622,0.78851118683815,0.00040465716,0.0019898163,0.0019898163
100.525,2.125,4,13681,4367.358052968979,786352,0.0,0.07405546,0.8134467899799347,0.0007656035,0.0029718312,0.0029718312
96.175,2.0,7,13688,4370.2942016124725,786900,0.0,0.14399233,0.7709835320711136,0.0008551957,0.008627377,0.008627377
90.925,1.85,6,13694,4373.251023769379,787434,0.0,0.15468037,0.8314429819583893,0.00042134238,0.005166639,0.005166639
88.625,1.775,7,13701,4376.148815870285,787960,0.0,0.18415847,0.7986172884702682,0.0005426772,0.0077881473,0.0077881473
89.6,1.825,5,13706,4378.998150348663,788428,0.0,0.07125281,0.7188907563686371,0.0009592313,0.0042072344,0.0042072344
92.825,1.875,4,13710,4381.862598419189,788991,0.0,0.21004733,0.22998803853988647,0.001024423,0.007467377,0.007467377
92.875,1.925,6,13716,4384.821541547775,789503,0.0,0.052375883,0.5473321974277496,0.00039334595,0.0040287054,0.0040287054
87.35,1.8,6,13722,4387.670316457748,790011,0.0,0.13146915,0.4848071336746216,0.00054414035,0.007463401,0.007463401
89.6,1.875,6,13728,4390.39439201355,790484,0.0,0.14973155,-0.4490072727203369,0.0012911925,0.0111270575,0.0111270575
92.375,1.95,3,13731,4393.330930948257,790889,0.0,0.07506803,0.3710583448410034,0.00040833105,0.005915947,0.005915947
92.625,1.95,8,13739,4396.188438415527,791546,0.0,0.23582835,0.24378424882888794,0.00064264116,0.008611204,0.008611204
96.275,2.05,4,13743,4399.103326559067,791983,0.0,0.06762873,0.631952315568924,0.0013103886,0.006916128,0.006916128
94.025,1.95,5,13748,4401.889853954315,792531,0.0,0.18908283,0.36641162633895874,0.0014897736,0.012579427,0.012579427
94.35,1.975,4,13752,4404.717551708221,792968,0.0,0.08649558,0.7910431921482086,0.0009013722,0.007358013,0.007358013
99.4,2.1,5,13757,4407.5689787864685,793596,0.0,0.19457757,0.8112441897392273,0.0005974018,0.0073244437,0.0073244437
98.8,2.025,6,13763,4410.393785238266,794048,0.0,0.20424497,0.7245474457740784,0.00038228204,0.005327366,0.005327366
102.525,2.1,5,13768,4413.317104578018,794585,0.0,0.12302062,0.8334473967552185,0.00044346266,0.003169239,0.003169239
95.25,1.9,6,13774,4416.149550199509,795101,0.0,0.26127678,0.5787830948829651,0.0011145205,0.006576821,0.006576821
103.25,2.175,3,13777,4419.071257591248,795586,0.0,0.1001367,0.3830445408821106,0.0005683026,0.008875504,0.008875504
102.225,2.125,5,13782,4421.896781921387,796051,0.0,0.1854182,0.6518497467041016,0.00054694165,0.010343824,0.010343824
100.475,2.1,7,13789,4424.753690004349,796620,0.0,0.21287242,0.8769653961062431,0.0004617861,0.0043499735,0.0043499735
97.475,2.0,6,13795,4427.625014543533,797150,0.0,0.17887238,0.8414155393838882,0.0005658412,0.008750733,0.008750733
96.55,1.95,6,13801,4430.412262201309,797649,0.0,0.27045292,0.9219498261809349,0.0011670797,0.008277249,0.008277249
93.9,1.9,5,13806,4433.321150302887,798106,0.0,0.110342644,0.8757233992218971,0.000492334,0.009892397,0.009892397
95.625,1.975,5,13811,4436.247074365616,798706,0.0,0.17605327,0.7581075578927994,0.00065151474,0.00964199,0.00964199
96.025,1.95,4,13815,4439.144317150116,799083,0.0,0.21881536,0.6823888123035431,0.000873871,0.016474294,0.016474294
96.475,1.95,5,13820,4442.061818599701,799647,0.0,0.16338848,0.6057557165622711,0.0011968869,0.006925894,0.006925894
98.0,2.05,6,13826,4444.943424940109,800255,0.0,0.25101757,0.40037935972213745,0.00077936857,0.012677964,0.012677964
97.325,2.05,5,13831,4447.82985663414,800735,0.0,0.14106804,0.3329446315765381,0.0007465653,0.014052575,0.014052575
99.675,2.125,4,13835,4450.742070436478,801137,0.0,0.13323025,0.6626690626144409,0.0006631834,0.0081499275,0.0081499275
101.825,2.225,5,13840,4453.6714408397675,801699,0.0,0.13769342,0.28538942337036133,0.0011411498,0.008022457,0.008022457
107.9,2.4,4,13844,4456.640655994415,802247,0.0,0.13730605,0.5250395238399506,0.00038054283,0.004790625,0.004790625
97.625,2.1,9,13853,4459.518078327179,802812,0.0,0.1636729,0.6947065591812134,0.0005192985,0.0073851952,0.0073851952
97.85,2.125,4,13857,4462.377813816071,803246,0.0,0.17583346,0.4821351170539856,0.0010404619,0.011439553,0.011439553
97.825,2.125,4,13861,4465.204967737198,803713,0.0,0.1276331,0.7098318934440613,0.0005889549,0.004852741,0.004852741
99.7,2.15,5,13866,4468.035792350769,804243,0.0,0.1789622,0.9134401828050613,0.0007204699,0.009137931,0.009137931
97.8,2.075,6,13872,4470.875202178955,804743,0.0,0.13080667,0.7724884301424026,0.0010157049,0.045085903,0.045085903
95.75,2.0,5,13877,4473.743988275528,805312,0.0,0.13761719,0.9156227931380272,0.00042650162,0.0047450867,0.0047450867
92.5,1.875,6,13883,4476.655197620392,805845,0.0,0.2763524,0.8507219105958939,0.0009299863,0.007096325,0.007096325
98.25,2.025,5,13888,4479.424657344818,806391,0.0,0.13572857,0.6742717325687408,0.0012837502,0.013447974,0.013447974
100.875,2.15,3,13891,4482.261506795883,806740,0.0,0.067166686,0.3090466260910034,0.0007328836,0.0065334607,0.0065334607
104.1,2.25,5,13896,4485.109299659729,807314,0.0,0.15548313,0.35880589485168457,0.00081417686,0.010932967,0.010932967
97.85,2.1,7,13903,4487.95886349678,807862,0.0,0.14548987,0.873437762260437,0.0010204144,0.012606219,0.012606219
96.4,2.025,6,13909,4490.781787633896,808408,0.0,0.1763,0.9092093333601952,0.000756541,0.0050453003,0.0050453003
88.025,1.8,9,13918,4493.52538228035,808903,0.0,0.29103035,0.7948589771986008,0.0011998857,0.015003781,0.015003781
88.7,1.85,5,13923,4496.348449230194,809393,0.0,0.06918634,0.8206153213977814,0.0006826782,0.007863079,0.007863079
84.1,1.725,7,13930,4499.1072726249695,809952,0.0,0.1138208,0.7128738462924957,0.0014650174,0.013129614,0.013129614
78.25,1.5,6,13936,4501.958953619003,810444,0.0,0.17699534,0.8691292107105255,0.00077161775,0.00756971,0.00756971
80.925,1.55,5,13941,4504.832963705063,810932,0.0,0.08770214,0.6827130913734436,0.0007793646,0.008036925,0.008036925
84.65,1.675,5,13946,4507.7874314785,811487,0.0,0.11100012,0.8981377258896828,0.0005528204,0.007910488,0.007910488
86.425,1.725,5,13951,4510.631636142731,811959,0.0,0.2812448,0.5119093060493469,0.00049879705,0.009567003,0.009567003
90.6,1.825,7,13958,4513.499299526215,812527,0.0,0.29554456,0.9036298617720604,0.0012564934,0.01030561,0.01030561
87.825,1.725,6,13964,4516.3546669483185,813013,0.0,0.15778929,0.7779106944799423,0.00089768134,0.008452171,0.008452171
87.375,1.65,6,13970,4519.261056900024,813447,0.0,0.119346574,0.721025139093399,0.00083551265,0.0045369994,0.0045369994
90.8,1.8,6,13976,4522.063308000565,814076,0.0,0.1094397,0.6273897290229797,0.0014135087,0.011404193,0.011404193
87.05,1.675,6,13982,4524.956810712814,814510,0.0,0.17948368,0.9022268950939178,0.00051898713,0.0044200504,0.0044200504
87.225,1.675,4,13986,4527.889713048935,814976,0.0,0.09905589,0.721247673034668,0.0006782743,0.0051075732,0.0051075732
89.9,1.75,5,13991,4530.718901395798,815555,0.0,0.15973817,0.8815202713012695,0.0014673511,0.0070398273,0.0070398273
86.9,1.675,6,13997,4533.461840391159,815982,0.0,0.20388228,0.8494326621294022,0.0011340925,0.013100133,0.013100133
89.625,1.75,6,14003,4536.551237344742,816525,0.0,0.104848,0.775924488902092,0.0005928981,0.0028296895,0.0028296895
94.9,1.9,5,14008,4539.4088435173035,817150,0.0,0.11471242,0.7198250889778137,0.0006967301,0.0061897514,0.0061897514
96.175,1.925,4,14012,4542.2495176792145,817639,0.0,0.13362527,0.8199357688426971,0.00061551144,0.0055225175,0.0055225175
94.25,1.875,8,14020,4545.1474368572235,818161,0.0,0.16521955,0.9122228771448135,0.00080655725,0.00989576,0.00989576
94.925,1.9,5,14025,4548.004962682724,818675,0.0,0.21668032,0.847830668091774,0.0006258487,0.012073183,0.012073183
94.425,1.95,5,14030,4550.8676636219025,819179,0.0,0.10446577,0.846581906080246,0.00086711283,0.00853865,0.00853865
92.975,1.925,6,14036,4553.762244462967,819605,0.0,0.16132174,0.9157237112522125,0.00061063666,0.008427812,0.008427812
95.9,2.0,6,14042,4556.732576608658,820196,0.0,0.15999088,0.9275098219513893,0.0011050131,0.00373251,0.00373251
92.0,1.875,4,14046,4559.571653604507,820561,0.0,0.18058054,0.932607501745224,0.00046860144,0.0064940546,0.0064940546
91.85,1.9,5,14051,4562.345584630966,821120,0.0,0.16413507,0.8596387207508087,0.0012789281,0.01387837,0.01387837
97.425,2.05,6,14057,4565.312788009644,821752,0.0,0.17156422,0.794574424624443,0.0010715687,0.0042145196,0.0042145196
91.725,1.875,6,14063,4568.184965610504,822248,0.0,0.24263999,0.8660222440958023,0.00043723994,0.0036911424,0.0036911424
92.375,1.875,4,14067,4571.145273685455,822715,0.0,0.0973703,0.836919903755188,0.0004990416,0.003728236,0.003728236
93.675,1.875,8,14075,4574.047084331512,823254,0.0,0.26063138,0.9344955757260323,0.0004893284,0.009687487,0.009687487
94.525,1.925,5,14080,4576.986347436905,823714,0.0,0.08165923,0.7463959157466888,0.0008389831,0.0060042394,0.0060042394
88.7,1.75,7,14087,4579.72695684433,824302,0.0,0.23359114,0.8738427460193634,0.001470704,0.015157699,0.015157699
92.575,1.875,4,14091,4582.562463998795,824823,0.0,0.06386304,0.8468151539564133,0.0013270794,0.025916616,0.025916616
93.0,1.875,4,14095,4585.493934869766,825209,0.0,0.14701268,0.7401538491249084,0.0003747448,0.0066988296,0.0066988296
93.975,1.925,7,14102,4588.361619949341,825842,0.0,0.18427226,0.7092984914779663,0.0008269138,0.007618508,0.007618508
93.975,1.925,4,14106,4591.2474529743195,826309,0.0,0.11203564,0.8432405740022659,0.0008661695,0.008532491,0.008532491
90.375,1.825,6,14112,4594.202594280243,826806,0.0,0.21915969,0.9063983410596848,0.00049104815,0.004526617,0.004526617
93.925,1.9,6,14118,4597.061307430267,827348,0.0,0.1416555,0.8499165326356888,0.0011626026,0.007886931,0.007886931
98.3,2.025,4,14122,4600.109683036804,827895,0.0,0.047146566,0.8766065314412117,0.0009318414,0.005014647,0.005014647
102.65,2.15,5,14127,4602.990079402924,828408,0.0,0.15156244,0.7985816597938538,0.0012419274,0.017276898,0.017276898
98.75,2.025,4,14131,4605.8460013866425,828773,0.0,0.16791657,0.9470925517380238,0.0008350555,0.008433788,0.008433788
95.05,1.925,7,14138,4608.613493204117,829431,0.0,0.15483707,0.8198457509279251,0.0011030391,0.010753039,0.010753039
93.7,1.875,6,14144,4611.449163913727,829889,0.0,0.22842132,0.2905395030975342,0.0007659537,0.0071801348,0.0071801348
96.15,1.925,5,14149,4614.301578044891,830462,0.0,0.13298482,0.6419536173343658,0.0009658287,0.005194799,0.005194799
102.45,2.1,2,14151,4617.146538972855,830808,0.0,0.17885718,0.10293811559677124,0.0006476484,0.010403633,0.010403633
107.9,2.275,5,14156,4620.021292924881,831403,0.0,0.1573222,0.5475910007953644,0.0006703178,0.008718428,0.008718428
102.075,2.075,6,14162,4622.87237405777,831978,0.0,0.16589457,0.7160035967826843,0.001001356,0.006788894,0.006788894
105.4,2.175,4,14166,4625.837678194046,832459,0.0,0.052816752,0.7162069082260132,0.0010662967,0.0031128754,0.0031128754
106.0,2.225,5,14171,4628.700856685638,833013,0.0,0.10304247,0.7429129779338837,0.0006025036,0.007856719,0.007856719
101.525,2.075,6,14177,4631.554550409317,833440,0.0,0.19852051,0.7881954163312912,0.0011245948,0.013972029,0.013972029
100.675,2.05,8,14185,4634.422013044357,834036,0.0,0.14309631,0.5823086500167847,0.0012495721,0.011463913,0.011463913
101.6,2.125,4,14189,4637.265351295471,834526,0.0,0.13552234,0.6788895428180695,0.0004635616,0.009679094,0.009679094
96.35,2.0,4,14193,4640.213397026062,835028,0.0,0.10074481,0.7235026955604553,0.0011851315,0.005905964,0.005905964
97.925,2.025,6,14199,4642.963699102402,835560,0.0,0.18516672,0.7037419080734253,0.0008632517,0.012845559,0.012845559
96.525,2.0,5,14204,4645.809276103973,836047,0.0,0.2110697,0.757536917924881,0.00097204105,0.01041371,0.01041371
93.4,1.875,5,14209,4648.665347576141,836523,0.0,0.20327006,0.9344855323433876,0.00049121224,0.010193753,0.010193753
97.375,2.0,4,14213,4651.628890752792,837075,0.0,0.10374485,0.7478372752666473,0.00043741413,0.009616207,0.009616207
100.05,2.075,5,14218,4654.483087301254,837587,0.0,0.17198569,0.8321312665939331,0.00051163736,0.0092365965,0.0092365965
105.0,2.225,5,14223,4657.34389090538,838093,0.0,0.1296379,0.8724348694086075,0.0008524412,0.008729333,0.008729333
102.425,2.15,5,14228,4660.313925504684,838602,0.0,0.10876099,0.8974090740084648,0.0004135174,0.0051641595,0.0051641595
99.025,2.05,7,14235,4663.205651044846,839116,0.0,0.109314606,0.7660013735294342,0.0013354598,0.012467392,0.012467392
102.375,2.125,4,14239,4666.059981107712,839655,0.0,0.19754699,-0.012826800346374512,0.00043613414,0.0060322257,0.0060322257
101.475,2.1,6,14245,4668.941354751587,840177,0.0,0.1934086,0.7857095003128052,0.00089842186,0.0069296244,0.0069296244
105.65,2.225,3,14248,4671.849921703339,840677,0.0,0.10012211,0.5604877471923828,0.0006922687,0.006137916,0.006137916
97.05,1.975,7,14255,4674.706393957138,841185,0.0,0.2505081,0.6209287941455841,0.00042902242,0.006779894,0.006779894
99.075,2.05,3,14258,4677.513878583908,841550,0.0,0.11297499,0.7370336055755615,0.0008837184,0.009118539,0.009118539
95.425,1.925,8,14266,4680.2626576423645,842206,0.0,0.23362374,0.08587789535522461,0.0011202435,0.013619593,0.013619593
98.425,2.0,4,14270,4683.09645819664,842683,0.0,0.19228917,0.34638309478759766,0.0004909429,0.0067293686,0.0067293686
103.025,2.125,5,14275,4685.961886882782,843237,0.0,0.16534449,0.7153001129627228,0.0006564377,0.010266284,0.010266284
102.05,2.15,4,14279,4688.811623573303,843737,0.0,0.115076214,0.6814138293266296,0.00045356748,0.009518722,0.009518722
103.775,2.175,3,14282,4691.69235253334,844130,0.0,0.116101176,-1.2374951839447021,0.000417942,0.0047769374,0.0047769374
100.375,2.1,7,14289,4694.544865131378,844765,0.0,0.16441643,0.6803528964519501,0.00074867485,0.0064315973,0.0064315973
101.625,2.15,5,14294,4697.38530421257,845227,0.0,0.23612085,0.7051824629306793,0.00047921287,0.007690657,0.007690657
99.975,2.075,6,14300,4700.262207984924,845824,0.0,0.21692462,0.7084404826164246,0.0005735927,0.008106641,0.008106641
107.125,2.3,3,14303,4703.10923409462,846272,0.0,0.15405375,0.7902537435293198,0.0004557907,0.011076218,0.011076218
104.925,2.225,6,14309,4705.974653720856,846809,0.0,0.24992079,0.45090818405151367,0.0003878944,0.006620317,0.006620317
103.4,2.175,5,14314,4708.812447071075,847318,0.0,0.14083754,0.7563078552484512,0.0008649632,0.009276614,0.009276614
96.3,1.95,6,14320,4711.655033111572,847765,0.0,0.17841303,0.4355090856552124,0.0011503375,0.01711439,0.01711439
96.25,1.975,7,14327,4714.497510194778,848379,0.0,0.13019648,0.7277622818946838,0.00046287995,0.0065454696,0.0065454696
98.5,2.05,3,14330,4717.465087413788,848775,0.0,0.06259363,0.45830851793289185,0.001096999,0.003775794,0.003775794
101.175,2.175,5,14335,4720.222008943558,849395,0.0,0.22703546,0.6531789898872375,0.001384987,0.027700974,0.027700974
102.075,2.2,5,14340,4723.099324464798,849907,0.0,0.17023696,0.634459376335144,0.0007659168,0.010475082,0.010475082
98.6,2.1,5,14345,4725.847848415375,850398,0.0,0.18061459,0.5577525794506073,0.0012148805,0.011911968,0.011911968
101.75,2.175,4,14349,4728.573910474777,850879,0.0,0.24302432,0.4324337840080261,0.0013456244,0.013595073,0.013595073
105.175,2.25,4,14353,4731.441033124924,851453,0.0,0.19156606,0.6428134739398956,0.0008565526,0.0126137175,0.0126137175
104.575,2.25,5,14358,4734.273760795593,851902,0.0,0.3194999,0.661448210477829,0.00049970276,0.0076596723,0.0076596723
104.4,2.2,7,14365,4737.1602528095245,852436,0.0,0.34134528,0.6356039047241211,0.0005868715,0.0074178837,0.0074178837
105.1,2.225,5,14370,4740.021504878998,852979,0.0,0.17370512,0.7957486808300018,0.0006142532,0.007727435,0.007727435
103.575,2.125,4,14374,4742.846700191498,853367,0.0,0.36133987,0.24227440357208252,0.0005362091,0.009674367,0.009674367
95.05,1.875,8,14382,4745.699407577515,853958,0.0,0.22879016,0.600294828414917,0.0004275859,0.007713316,0.007713316
98.225,1.975,4,14386,4748.557398080826,854425,0.0,0.23108386,0.6793852150440216,0.001305109,0.013877457,0.013877457
95.05,1.875,5,14391,4751.34804224968,854989,0.0,0.22385764,0.48807984590530396,0.0012264568,0.022279732,0.022279732
90.45,1.725,6,14397,4754.244255065918,855499,0.0,0.25091866,0.6254728734493256,0.00043381687,0.0069915415,0.0069915415
95.15,1.85,5,14402,4757.105076313019,856020,0.0,0.31893057,0.5452954173088074,0.0009877721,0.011214492,0.011214492
94.5,1.775,5,14407,4759.859469175339,856561,0.0,0.22888741,0.269666850566864,0.0012807932,0.017910447,0.017910447
91.45,1.7,5,14412,4762.719589233398,856929,0.0,0.2603861,0.3744359016418457,0.0007246239,0.008362527,0.008362527
96.225,1.825,6,14418,4765.594375610352,857518,0.0,0.25736308,0.3906545042991638,0.0009480119,0.010455951,0.010455951
98.375,1.9,5,14423,4768.34227347374,858058,0.0,0.14571059,0.8541937321424484,0.0014543429,0.022507995,0.022507995
99.625,1.95,4,14427,4771.168978691101,858579,0.0,0.20408784,0.28965842723846436,0.0009978889,0.008468788,0.008468788
97.625,1.875,6,14433,4774.0026869773865,859063,0.0,0.36795434,0.3187978267669678,0.00039788915,0.009488173,0.009488173
102.475,2.025,4,14437,4776.958065271378,859598,0.0,0.1375487,0.7206723690032959,0.0007843473,0.007308591,0.007308591
101.9,2.025,5,14442,4779.824602603912,860096,0.0,0.26557595,0.7847478687763214,0.0003891777,0.009992362,0.009992362
99.575,2.0,6,14448,4782.6845808029175,860646,0.0,0.15293536,0.3469359278678894,0.0006648068,0.0087664705,0.0087664705
100.925,2.05,5,14453,4785.538051843643,861133,0.0,0.29994607,0.14577239751815796,0.00043415668,0.007001137,0.007001137
96.025,1.925,8,14461,4788.299997091293,861686,0.0,0.16770929,0.6839661598205566,0.0013549875,0.013746182,0.013746182
87.225,1.7,7,14468,4791.239855051041,862171,0.0,0.23362121,0.5088386535644531,0.0006579553,0.0067286957,0.0067286957
85.625,1.7,6,14474,4794.089799404144,862606,0.0,0.3027433,0.31411391496658325,0.000985152,0.008642189,0.008642189
86.0,1.7,4,14478,4796.941692829132,863091,0.0,0.13324775,0.7145184576511383,0.0004083347,0.008562015,0.008562015
85.125,1.7,6,14484,4799.7987060546875,863692,0.0,0.23360725,0.7086021900177002,0.0005355056,0.009001283,0.009001283
82.925,1.625,5,14489,4802.661095380783,864120,0.0,0.2732976,0.6547546684741974,0.00061594765,0.009992074,0.009992074
87.95,1.75,7,14496,4805.438415527344,864766,0.0,0.269456,0.8770208433270454,0.0010335607,0.010929054,0.010929054
86.75,1.7,5,14501,4808.2685968875885,865156,0.0,0.22687106,0.828448548913002,0.00047513182,0.009548453,0.009548453
92.975,1.875,4,14505,4811.087809085846,865668,0.0,0.2501546,0.6427285075187683,0.0005363865,0.006743392,0.006743392
95.85,1.925,5,14510,4813.913284063339,866155,0.0,0.17794512,0.7768160849809647,0.0005606488,0.0072756046,0.0072756046
96.925,1.975,6,14516,4816.757628440857,866755,0.0,0.1838868,0.7732601016759872,0.0011857832,0.013770001,0.013770001
84.525,1.625,11,14527,4819.642220020294,867321,0.0,0.32916605,0.7019974887371063,0.00052189664,0.011076195,0.011076195
78.925,1.5,8,14535,4822.611534118652,867825,0.0,0.24004132,0.6772759556770325,0.00039927525,0.0051424154,0.0051424154
83.6,1.65,5,14540,4825.52584862709,868348,0.0,0.15813647,0.7403021454811096,0.001430273,0.010429784,0.010429784
75.3,1.4,6,14546,4828.409548044205,868832,0.0,0.22354357,0.8535606861114502,0.0005231445,0.008984672,0.008984672
72.2,1.325,7,14553,4831.277291536331,869364,0.0,0.24760282,0.8834372907876968,0.00046124452,0.0079137385,0.0079137385
72.675,1.325,7,14560,4834.185968160629,869874,0.0,0.3360665,0.4809443950653076,0.00039641908,0.010912708,0.010912708
73.15,1.3,8,14568,4837.101771354675,870400,0.0,0.3823979,0.8719982355833054,0.00043050887,0.011382308,0.011382308
