eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
543.54,24.06,220,0.002325659,0.07910156,0.6274099,-0.008977259,0.024494264,0.7676640748977661,950,121600,2348.0641625870485,486400
543.54,24.06,222,0.002286903,0.115234375,0.6395426,-0.006780723,0.043225992,0.5765246152877808,951,121728,2350.3666788199916,486912
546.55,24.13,210,0.0020994756,0.08496094,0.57621694,-0.0071557555,0.04694153,0.6141192317008972,952,121856,2352.8014504039893,487424
549.28,24.27,204,0.0026711696,0.11035156,0.7164933,-0.010616886,0.06380399,0.6104626655578613,953,121984,2355.3055919680046,487936
548.24,24.19,207,0.0017243896,0.08691406,0.7349843,-0.008618627,0.045705616,0.565909743309021,954,122112,2357.7682776959846,488448
548.24,24.19,214,0.0025991437,0.11035156,0.6657046,-0.01020696,0.05138168,0.5386969149112701,955,122240,2360.150374252,488960
544.34,24.05,204,0.0014974906,0.07519531,0.6812141,-0.00953823,0.041042738,0.7703405618667603,956,122368,2362.6553785440046,489472
541.6,24.01,204,0.0009512092,0.045410156,0.6881225,-0.007884752,0.07051115,0.6391030550003052,957,122496,2365.1594734780956,489984
541.6,24.01,207,0.002188744,0.08935547,0.66975445,-0.009151828,0.0664636,0.40245145559310913,958,122624,2367.626752424985,490496
541.6,24.01,207,0.0017599748,0.08544922,0.61343616,-0.009911512,0.036584944,0.6599458754062653,959,122752,2370.098365471,491008
541.87,23.77,204,0.001744857,0.06738281,0.65203816,-0.009162385,0.04410015,0.7220165729522705,960,122880,2372.6058254269883,491520
543.41,23.78,204,0.0018386787,0.0546875,0.64581376,-0.008392667,0.028395215,0.827513262629509,961,123008,2375.110173396999,492032
543.41,23.78,206,0.0016765046,0.05126953,0.6516841,-0.006830669,0.029396914,0.7882169783115387,962,123136,2377.5939715839922,492544
542.02,23.73,207,0.002020592,0.10546875,0.7086389,-0.009617806,0.03294775,0.7156280279159546,963,123264,2380.0580325759947,493056
542.08,23.69,205,0.0022116848,0.095214844,0.6545875,-0.0077963513,0.026301486,0.7748925536870956,964,123392,2382.554718771018,493568
541.96,23.71,219,0.0023635635,0.083496094,0.6049421,-0.007841319,0.03854133,0.7173309624195099,965,123520,2384.8860336240614,494080
544.56,23.69,218,0.0024505788,0.10449219,0.6611885,-0.009408117,0.035084713,0.7249534726142883,966,123648,2387.234199522063,494592
543.75,23.68,205,0.0012933895,0.059570312,0.6133195,-0.007776975,0.036434162,0.7081664502620697,967,123776,2389.725885312073,495104
545.23,23.58,205,0.0017467807,0.078125,0.6519831,-0.009455538,0.046088077,0.6495665609836578,968,123904,2392.2178150400287,495616
545.23,23.58,208,0.0019836952,0.07080078,0.6618593,-0.008646757,0.04164348,0.7168932557106018,969,124032,2394.6689204280265,496128
545.5,23.55,205,0.0014107637,0.063964844,0.7141759,-0.009144557,0.037564225,0.7635253071784973,970,124160,2397.1622034760658,496640
545.5,23.55,208,0.0021821326,0.05859375,0.6565421,-0.0065092226,1.0310572,0.3122905492782593,971,124288,2399.618513114983,497152
547.87,23.57,205,0.004581369,0.13134766,0.6170188,-0.0043958104,0.41771644,0.3144620656967163,972,124416,2402.1113312880043,497664
547.87,23.57,207,0.0029436185,0.08300781,0.63315415,-0.0019307258,0.5840575,-1.1222481727600098,973,124544,2404.5738942510216,498176
552.31,27.14,206,0.0045525106,0.10107422,0.680816,0.0028168815,0.25743556,0.002415299415588379,974,124672,2407.0566116420086,498688
554.91,27.14,207,0.0012158635,0.052246094,0.70231855,-0.0077422485,0.024275556,0.8213233798742294,975,124800,2409.5249933610903,499200
554.91,27.14,206,0.0010892128,0.063964844,0.7086671,-0.0087288525,0.040640604,0.6952170729637146,976,124928,2412.0018528180663,499712
556.4,27.21,206,0.0020006322,0.09765625,0.68987,-0.012080819,0.048014116,0.6130718886852264,977,125056,2414.4863987900317,500224
554.77,27.16,206,0.0013898935,0.06689453,0.7100793,-0.009203257,0.03470345,0.7059176564216614,978,125184,2416.9660085440846,500736
550.38,26.93,206,0.001310434,0.060546875,0.72152054,-0.009604324,0.026198087,0.8191834390163422,979,125312,2419.449955343036,501248
554.37,27.02,206,0.0011784313,0.05908203,0.75555044,-0.009488994,0.040854394,0.6008917093276978,980,125440,2421.9314287180314,501760
553.74,26.93,213,0.0018226708,0.08105469,0.82836974,-0.008888791,0.04390279,0.6000365614891052,981,125568,2424.330687532085,502272
553.74,26.93,220,0.001298492,0.068847656,0.74671483,-0.008149734,0.050829522,0.5587199628353119,982,125696,2426.6540540109854,502784
553.74,26.93,220,0.0013690407,0.06542969,0.7074632,-0.010379497,0.03703212,0.6782567799091339,983,125824,2428.9713849640684,503296
552.54,25.04,216,0.001566325,0.078125,0.7132012,-0.009324635,0.05464137,0.5428472459316254,984,125952,2431.334023297066,503808
552.54,25.04,221,0.0011144038,0.06201172,0.81651103,-0.009700229,0.050575018,0.6677457690238953,985,126080,2433.6509398290655,504320
550.77,24.93,207,0.002230508,0.08300781,0.72741705,-0.009305183,0.04278856,0.655609130859375,986,126208,2436.123464139062,504832
548.34,24.8,204,0.0016239715,0.076660156,0.7554866,-0.010955211,0.040632036,0.7108583748340607,987,126336,2438.624391056015,505344
548.34,24.8,211,0.0019814516,0.087890625,0.7211092,-0.0094583435,0.03387788,0.7178186774253845,988,126464,2441.0500810079975,505856
552.14,24.92,210,0.0027714167,0.10498047,0.76525664,-0.009110327,0.031362593,0.7236166298389435,989,126592,2443.4884000690654,506368
551.29,24.85,210,0.0021044777,0.11230469,0.7415526,-0.008769572,0.033180233,0.6517416536808014,990,126720,2445.926173729007,506880
550.0,24.77,210,0.0015572022,0.071777344,0.72479767,-0.00988188,0.036273193,0.6365990340709686,991,126848,2448.354210860096,507392
550.2,24.81,205,0.002234197,0.09716797,0.6994471,-0.010729268,0.026906827,0.7600467950105667,992,126976,2450.850185885094,507904
548.95,24.7,213,0.0013382667,0.0703125,0.7626167,-0.008876986,0.041918173,0.750585526227951,993,127104,2453.246601280058,508416
548.95,24.7,214,0.0015516034,0.072753906,0.7805323,-0.009135548,0.045161434,0.6999137699604034,994,127232,2455.6380811210256,508928
547.99,24.63,206,0.0023933216,0.11279297,0.7544928,-0.009432078,0.05513428,0.6500133574008942,995,127360,2458.1181537259836,509440
544.15,24.5,210,0.0016774612,0.07324219,0.7981828,-0.008169737,0.035390668,0.7325813174247742,996,127488,2460.5521113330033,509952
544.22,24.52,211,0.0014073758,0.072753906,0.79505986,-0.009071618,0.044944376,0.6937046051025391,997,127616,2462.9783613450127,510464
540.84,24.28,205,0.0019810672,0.09423828,0.738264,-0.011102059,0.04710217,0.6513426601886749,998,127744,2465.4678759590024,510976
540.84,24.28,207,0.0016802261,0.08105469,0.7862093,-0.011313156,0.02619605,0.8228778392076492,999,127872,2467.937968958984,511488
539.8,23.97,206,0.002094547,0.075683594,0.739112,-0.00855274,0.030665467,0.7593088001012802,1000,128000,2470.4208863740787,512000
536.79,23.85,213,0.0026671586,0.11328125,0.75345606,-0.009306013,0.03947189,0.6268151104450226,1001,128128,2472.815964251058,512512
536.79,23.85,220,0.0012543618,0.05859375,0.79394865,-0.008063198,0.038423195,0.7147332429885864,1002,128256,2475.1420809869887,513024
536.79,23.85,219,0.0028508222,0.123046875,0.7577632,-0.010321083,0.038231052,0.6065305471420288,1003,128384,2477.4761383070145,513536
529.96,23.49,214,0.002049696,0.10498047,0.8162065,-0.0094005335,0.038596433,0.6366749703884125,1004,128512,2479.861870272085,514048
530.5,23.41,206,0.0014419876,0.076660156,0.89959323,-0.01117203,0.04061972,0.7138831615447998,1005,128640,2482.342175201047,514560
525.98,23.23,207,0.0021810038,0.087890625,0.8705238,-0.0105416635,0.05509848,0.6142613589763641,1006,128768,2484.8105670100776,515072
525.98,23.23,209,0.0014966195,0.0625,0.7983313,-0.007395411,0.04798727,0.5946430861949921,1007,128896,2487.24992257799,515584
525.98,23.23,208,0.0014644639,0.076171875,0.8358271,-0.0071576405,0.039256018,0.6358276903629303,1008,129024,2489.709915366024,516096
526.3,21.12,205,0.001691017,0.09082031,0.7473787,-0.0100394,0.056999136,0.6309604942798615,1009,129152,2492.205826897989,516608
526.3,21.12,208,0.002806891,0.13476562,0.77464175,-0.009681867,0.03546074,0.7165559232234955,1010,129280,2494.6569196810015,517120
528.05,20.9,204,0.0026176623,0.106933594,0.73801696,-0.008683062,0.043492507,0.6951463520526886,1011,129408,2497.162026975071,517632
528.81,20.89,206,0.0025300893,0.11425781,0.7789254,-0.011780573,0.032921173,0.672043114900589,1012,129536,2499.6448272290872,518144
528.16,20.88,208,0.0022314996,0.111328125,0.81754875,-0.010515894,0.03604983,0.7162209451198578,1013,129664,2502.098222841043,518656
526.94,20.85,206,0.0010877624,0.057128906,0.73444027,-0.009581571,0.038771894,0.6650669872760773,1014,129792,2504.574049458024,519168
526.94,20.85,206,0.0020794945,0.11035156,0.8219053,-0.011382532,0.025706049,0.7613431513309479,1015,129920,2507.0515692849876,519680
524.79,20.84,204,0.0019288206,0.09472656,0.78663325,-0.009542136,0.043341152,0.7015865445137024,1016,130048,2509.5510017190827,520192
526.62,20.88,206,0.002880867,0.16357422,0.8488867,-0.012962437,0.03858673,0.65267214179039,1017,130176,2512.0272300160723,520704
526.62,20.88,208,0.0013146192,0.057617188,0.76369107,-0.0077135023,0.030969094,0.724470466375351,1018,130304,2514.4887695880607,521216
527.73,20.93,204,0.0023037386,0.08886719,0.71062094,-0.012681406,0.04989003,0.6878432035446167,1019,130432,2516.987268939032,521728
527.12,20.87,207,0.0017325536,0.076660156,0.8198009,-0.01026834,0.029404737,0.7201621830463409,1020,130560,2519.4601391160395,522240
527.12,20.87,207,0.0015847886,0.08691406,0.8405932,-0.0091922665,0.055808812,0.5575401186943054,1021,130688,2521.9221882190323,522752
527.12,20.87,207,0.0013617772,0.05419922,0.77795255,-0.010585833,0.02882209,0.7798243910074234,1022,130816,2524.3859875850612,523264
528.37,21.04,207,0.002760772,0.12402344,0.77876097,-0.010023532,0.050675824,0.5242044031620026,1023,130944,2526.858240624075,523776
532.75,21.21,204,0.0021352598,0.095214844,0.76781666,-0.009745796,0.034334175,0.7449627220630646,1024,131072,2529.3579273610376,524288
533.64,21.23,204,0.003646768,0.1381836,0.779239,-0.010225862,0.039175905,0.772882416844368,1025,131200,2531.8608524630545,524800
533.64,21.23,208,0.0021676668,0.10839844,0.79952556,-0.006830898,0.059201907,0.5785253942012787,1026,131328,2534.315257253009,525312
530.69,21.19,207,0.0021266965,0.076171875,0.7410028,-0.009326991,0.03748159,0.6848097145557404,1027,131456,2536.781917890068,525824
529.36,21.33,203,0.0023153706,0.13964844,0.7999133,-0.011302732,0.046560943,0.7051791548728943,1028,131584,2539.293858519988,526336
530.82,21.38,204,0.0013263673,0.061035156,0.8139234,-0.008053772,0.027714148,0.8355876207351685,1029,131712,2541.7938116110163,526848
530.23,21.25,204,0.002118669,0.095214844,0.7765,-0.011182631,0.040161587,0.7283587157726288,1030,131840,2544.2979758250294,527360
530.23,21.25,207,0.001421228,0.07421875,0.8140493,-0.008451942,0.04817945,0.6380788683891296,1031,131968,2546.7620643400587,527872
530.82,21.22,210,0.0023667936,0.12207031,0.79723877,-0.011578469,0.036871515,0.6956360042095184,1032,132096,2549.197920398088,528384
531.19,21.24,209,0.0015815687,0.087890625,0.83082485,-0.008002561,0.02889327,0.7401385605335236,1033,132224,2551.6444492370356,528896
530.87,21.23,205,0.001312361,0.06201172,0.76493776,-0.009320356,0.040379614,0.7127368152141571,1034,132352,2554.1417650880758,529408
527.81,21.16,206,0.0012013939,0.05859375,0.8572425,-0.010007461,0.02871294,0.7367632985115051,1035,132480,2556.624444846064,529920
527.81,21.16,208,0.0011717168,0.052734375,0.73008466,-0.008428618,0.031984173,0.7553314119577408,1036,132608,2559.0807113640476,530432
523.51,21.01,202,0.0017436617,0.083984375,0.77195287,-0.009571586,0.02889521,0.7816317528486252,1037,132736,2561.6136707470287,530944
523.51,21.01,208,0.0014246198,0.07910156,0.83443654,-0.008771165,0.028894741,0.7735586166381836,1038,132864,2564.0659999130294,531456
525.69,21.08,209,0.0008467734,0.03466797,0.7957041,-0.008190658,0.030252157,0.8208340406417847,1039,132992,2566.5059682400897,531968
523.69,21.09,204,0.0023738276,0.11376953,0.79846084,-0.010589348,0.035416044,0.7975950539112091,1040,133120,2569.012243908015,532480
516.53,17.4,205,0.0016760826,0.09277344,0.85364795,-0.010550767,0.03804686,0.784551352262497,1041,133248,2571.5101904750336,532992
516.53,17.4,217,0.0024924856,0.115722656,0.75825197,-0.009373566,0.029719828,0.7597622871398926,1042,133376,2573.860549460049,533504
516.64,17.43,209,0.0019930634,0.09814453,0.71707326,-0.009852039,0.038720157,0.6882153749465942,1043,133504,2576.299441116047,534016
516.64,17.43,206,0.0010455278,0.045898438,0.75009257,-0.007317588,0.042220157,0.536961704492569,1044,133632,2578.778073381982,534528
517.63,17.5,205,0.002684261,0.11328125,0.6876035,-0.0076498105,0.022177039,0.7969439029693604,1045,133760,2581.2740786130307,535040
519.52,17.56,206,0.0024442,0.10986328,0.70465684,-0.008430021,0.035989918,0.72587651014328,1046,133888,2583.7501968920697,535552
519.65,17.54,203,0.0017388607,0.09033203,0.6894535,-0.009455035,0.03406018,0.6629867553710938,1047,134016,2586.262851439067,536064
520.88,17.64,206,0.0016884317,0.080078125,0.6546542,-0.010464378,0.027230263,0.813348576426506,1048,134144,2588.7460457630223,536576
522.44,17.69,206,0.0016625967,0.05908203,0.6963599,-0.007816594,0.030237203,0.7877661436796188,1049,134272,2591.2275522390846,537088
520.77,17.65,206,0.0013847109,0.07128906,0.8041657,-0.008467583,0.0569868,0.5496922433376312,1050,134400,2593.70193307905,537600
518.88,17.62,212,0.0014082823,0.075683594,0.77023745,-0.010304368,0.022939036,0.8450281471014023,1051,134528,2596.1121770890895,538112
518.88,17.62,213,0.0013651077,0.064941406,0.6653884,-0.009083105,0.031060096,0.7099338173866272,1052,134656,2598.5066119980766,538624
520.49,17.73,204,0.0020974881,0.114746094,0.6737652,-0.010821348,0.033608895,0.8375407606363297,1053,134784,2601.006047589006,539136
520.49,17.73,206,0.001548278,0.076171875,0.74090827,-0.007062662,0.07499044,0.523848295211792,1054,134912,2603.4903958400246,539648
520.49,17.73,206,0.0014349874,0.06201172,0.65954214,-0.008588745,0.06281765,0.6529732346534729,1055,135040,2605.964465041063,540160
519.1,17.75,206,0.0014938479,0.080566406,0.6907229,-0.010069354,0.0388826,0.7313225865364075,1056,135168,2608.439504535054,540672
523.29,17.85,213,0.0014965921,0.061523438,0.6568995,-0.0068002194,0.043832615,0.7196044325828552,1057,135296,2610.8372774120653,541184
523.29,17.85,215,0.0020608357,0.10107422,0.7892893,-0.0075330436,0.05997171,0.5849873125553131,1058,135424,2613.2103984660935,541696
520.45,17.91,205,0.0026724464,0.12988281,0.7804902,-0.010101051,0.072427265,0.5960683524608612,1059,135552,2615.697835528059,542208
520.45,17.91,207,0.0019229098,0.083496094,0.8098084,-0.008982483,0.045596123,0.714991420507431,1060,135680,2618.1617581980536,542720
519.08,17.85,207,0.0031308336,0.1381836,0.7674042,-0.009346433,0.03652332,0.6929273903369904,1061,135808,2620.6288065250264,543232
522.73,18.04,218,0.002277513,0.11376953,0.716918,-0.009257103,0.037410166,0.6961466372013092,1062,135936,2622.9673074310413,543744
522.73,18.04,214,0.001908677,0.060546875,0.6755946,-0.006926107,0.04606727,0.5187684297561646,1063,136064,2625.3540725749917,544256
523.9,18.07,218,0.0016397025,0.08935547,0.65898114,-0.0066091875,0.039471965,0.59688401222229,1064,136192,2627.7017924539978,544768
523.9,18.07,208,0.0020746638,0.10205078,0.7468109,-0.0084524285,0.038098298,0.6398240625858307,1065,136320,2630.160873500048,545280
526.83,18.2,205,0.0041074334,0.14990234,0.6862604,-0.009216132,0.021352688,0.8689806759357452,1066,136448,2632.6526483700145,545792
526.83,18.2,207,0.0029220271,0.13427734,0.7148903,-0.010595199,0.024212483,0.8364401310682297,1067,136576,2635.1258943860885,546304
527.86,18.3,206,0.0016818184,0.07714844,0.7404613,-0.01026213,0.041054904,0.6715092062950134,1068,136704,2637.6104913870804,546816
527.86,18.3,209,0.0019722148,0.11621094,0.69926286,-0.010135777,0.036188833,0.7191173732280731,1069,136832,2640.058156494051,547328
527.57,18.28,209,0.0019917395,0.087890625,0.6634422,-0.007491991,0.036002547,0.7522307187318802,1070,136960,2642.5054297120078,547840
528.38,18.31,206,0.0011978028,0.06347656,0.6745778,-0.008829619,0.03224936,0.7308112978935242,1071,137088,2644.9820422070334,548352
524.44,18.14,208,0.000977413,0.041992188,0.67973757,-0.0048479526,0.08696414,0.4680696129798889,1072,137216,2647.439593258081,548864
522.34,14.71,208,0.0012698425,0.05419922,0.6975649,-0.0072021573,0.030201845,0.8239881545305252,1073,137344,2649.8982158080908,549376
522.34,14.71,210,0.0012922417,0.064941406,0.63615143,-0.007956089,0.049736332,0.5639494061470032,1074,137472,2652.330918140011,549888
519.59,14.53,208,0.001506579,0.087890625,0.68819433,-0.0086624,0.048210517,0.6389301419258118,1075,137600,2654.7918247100897,550400
520.63,14.54,204,0.0012994071,0.059570312,0.67056024,-0.010369723,0.047758996,0.7328546643257141,1076,137728,2657.2962738150964,550912
520.63,14.54,207,0.0026057234,0.125,0.68054855,-0.010675652,0.03473868,0.7710165977478027,1077,137856,2659.7658014000626,551424
516.73,14.52,206,0.0030575148,0.12011719,0.69682384,-0.010604254,0.04103449,0.7494769394397736,1078,137984,2662.2492799190804,551936
515.33,14.52,206,0.0014429372,0.056152344,0.71251434,-0.008760809,0.0376245,0.7651123404502869,1079,138112,2664.726089325035,552448
515.86,14.61,208,0.0017153213,0.080078125,0.6765093,-0.008938284,0.030506726,0.8288637399673462,1080,138240,2667.1816035300726,552960
517.05,14.67,207,0.0016887113,0.064453125,0.65451664,-0.007919064,0.030256914,0.7885755449533463,1081,138368,2669.645317692077,553472
513.73,14.6,206,0.0020084705,0.10449219,0.7828501,-0.008864994,0.04438036,0.6681133508682251,1082,138496,2672.12408503599,553984
513.73,14.6,205,0.0017633311,0.09277344,0.7045356,-0.008045795,0.03756234,0.6396874189376831,1083,138624,2674.6197071620263,554496
513.66,14.6,203,0.00166458,0.07080078,0.78608865,-0.009816825,0.036958445,0.7564237266778946,1084,138752,2677.1300651010824,555008
516.6,14.66,208,0.002045111,0.072265625,0.718794,-0.008205583,0.032725707,0.7577115446329117,1085,138880,2679.5900360350497,555520
516.6,14.66,212,0.002396354,0.08935547,0.7494323,-0.009935138,0.03319555,0.7562727183103561,1086,139008,2681.997985811089,556032
514.53,14.57,204,0.0020896697,0.09716797,0.66899234,-0.009806511,0.037490945,0.6630222499370575,1087,139136,2684.496008472983,556544
511.25,14.48,201,0.00135989,0.0625,0.7257529,-0.008071864,0.04769327,0.7932246774435043,1088,139264,2687.0381080270745,557056
511.25,14.48,208,0.0018058652,0.07470703,0.7459121,-0.010175205,0.048671667,0.5634781420230865,1089,139392,2689.493956202059,557568
511.25,14.48,208,0.0012608031,0.048828125,0.71359813,-0.009695379,0.0393347,0.643844872713089,1090,139520,2691.950102689094,558080
510.12,14.44,219,0.0027893176,0.107910156,0.7576428,-0.00814507,0.03417001,0.763148233294487,1091,139648,2694.2832992710173,558592
512.08,14.39,208,0.0015140509,0.07861328,0.7379538,-0.010438181,0.025485178,0.8292668014764786,1092,139776,2696.7418281460414,559104
512.08,14.39,208,0.0010937877,0.052246094,0.7301567,-0.009354253,0.028236363,0.8483855575323105,1093,139904,2699.2022757760715,559616
511.48,14.37,205,0.0018526312,0.09423828,0.72099996,-0.009702968,0.026548646,0.78009133040905,1094,140032,2701.694090740988,560128
511.83,14.43,207,0.0024303745,0.100097656,0.67771,-0.010102554,0.028768294,0.7485084235668182,1095,140160,2704.163546678028,560640
511.83,14.43,207,0.0019586247,0.07763672,0.6963007,-0.0085871,0.020099223,0.8695792853832245,1096,140288,2706.628367112018,561152
513.63,14.53,203,0.0014410468,0.07763672,0.8057296,-0.008278089,0.04510998,0.7448254525661469,1097,140416,2709.1421730810544,561664
513.63,14.53,209,0.0013762165,0.076171875,0.7741788,-0.009993695,0.031431932,0.7061620354652405,1098,140544,2711.581982869073,562176
513.63,14.53,208,0.0016941327,0.09472656,0.7531704,-0.0107106455,0.03436215,0.6222876608371735,1099,140672,2714.036437876988,562688
516.18,14.61,206,0.0020717783,0.09472656,0.7299904,-0.010617069,0.03247656,0.7255032658576965,1100,140800,2716.521555565065,563200
517.73,14.64,207,0.0017724332,0.084472656,0.7398405,-0.0088627925,0.03266486,0.7760028094053268,1101,140928,2718.983800193062,563712
520.1,14.7,207,0.002054978,0.08251953,0.69230974,-0.009609156,0.03044169,0.7386774122714996,1102,141056,2721.451434261049,564224
520.1,14.7,207,0.002020215,0.10546875,0.7763061,-0.010813924,0.037633136,0.6691619753837585,1103,141184,2723.9167229860323,564736
520.1,14.7,207,0.0027460465,0.12451172,0.79938245,-0.009478798,0.026040552,0.7501861751079559,1104,141312,2726.378683119081,565248
522.12,14.73,204,0.0014708365,0.07373047,0.8334476,-0.008043582,0.05006042,0.7630992978811264,1105,141440,2728.882126325043,565760
524.48,14.76,206,0.001171919,0.053222656,0.8703254,-0.008999176,0.060979437,0.7408564686775208,1106,141568,2731.3630037310068,566272
524.48,14.76,208,0.0016894366,0.087402344,0.7841807,-0.0085912105,0.046494376,0.7562621384859085,1107,141696,2733.816183888004,566784
521.79,14.62,204,0.001272666,0.067871094,0.7919567,-0.010466373,0.0463567,0.6352401971817017,1108,141824,2736.3172805970535,567296
521.79,14.62,207,0.0016596882,0.06640625,0.7477896,-0.010197094,0.026586784,0.7403468489646912,1109,141952,2738.78200985305,567808
520.97,14.54,208,0.0013619259,0.068847656,0.7437117,-0.010264812,0.023449568,0.7615916430950165,1110,142080,2741.2378771189833,568320
524.37,14.65,207,0.0011163597,0.04736328,0.7609592,-0.007523898,0.030034678,0.8215344101190567,1111,142208,2743.710460248054,568832
525.04,14.75,207,0.0011336269,0.05517578,0.78256506,-0.01033486,0.031117901,0.8101587295532227,1112,142336,2746.1748019510414,569344
521.87,14.59,206,0.0009594854,0.044433594,0.7354532,-0.0067738933,0.05055487,0.6782533228397369,1113,142464,2748.653225018992,569856
521.87,14.59,207,0.0021815146,0.119140625,0.80835235,-0.010346628,0.026295958,0.869372084736824,1114,142592,2751.118546720012,570368
522.86,14.76,207,0.0023109894,0.10546875,0.78981805,-0.01031272,0.05888473,0.5028178095817566,1115,142720,2753.590009364998,570880
524.85,14.89,207,0.0019337004,0.09033203,0.8229967,-0.009197414,0.031245546,0.8156696856021881,1116,142848,2756.0574967740104,571392
524.85,14.89,209,0.003509199,0.1484375,0.729855,-0.008747951,0.045229364,0.5210012495517731,1117,142976,2758.4970891830744,571904
525.19,14.89,208,0.0015223781,0.06933594,0.7088451,-0.0074607553,0.023021797,0.8190868645906448,1118,143104,2760.9538804600015,572416
527.54,15.03,204,0.0030308086,0.09863281,0.7310823,-0.012184661,0.03185742,0.7874019145965576,1119,143232,2763.4561687770765,572928
527.82,15.02,214,0.0018065623,0.083984375,0.775582,-0.0108054215,0.027053073,0.8607190996408463,1120,143360,2765.8418548230547,573440
527.82,15.02,208,0.0013589682,0.06933594,0.7539342,-0.009339066,0.032578103,0.7623777091503143,1121,143488,2768.3022510000737,573952
528.86,15.04,206,0.0021827028,0.09765625,0.7447294,-0.010532611,0.01807119,0.911569207906723,1122,143616,2770.7779325580923,574464
528.14,14.92,206,0.0030209655,0.119140625,0.7605239,-0.00784291,0.025324443,0.8717184066772461,1123,143744,2773.261758667999,574976
527.78,14.95,206,0.00086488633,0.04638672,0.7434504,-0.0077894293,0.022212427,0.8708115667104721,1124,143872,2775.742800823995,575488
527.78,14.95,208,0.0015700408,0.076171875,0.75964177,-0.008973557,0.03855505,0.6394142210483551,1125,144000,2778.203636246035,576000
527.78,14.95,209,0.0017350599,0.08496094,0.6739249,-0.008987869,0.03418754,0.6712721884250641,1126,144128,2780.6459595280467,576512
526.82,14.9,211,0.0020553574,0.092285156,0.70442456,-0.008389552,0.022132773,0.8900375068187714,1127,144256,2783.064317667042,577024
528.76,14.85,208,0.0011260367,0.059570312,0.71395814,-0.009013432,0.045050196,0.7459715008735657,1128,144384,2785.5261704260483,577536
528.76,14.85,208,0.002782066,0.10449219,0.7779775,-0.01059963,0.02890043,0.7373697459697723,1129,144512,2787.9857899950584,578048
530.96,15.05,216,0.0016245767,0.08935547,0.76353365,-0.009701031,0.0342735,0.7294408082962036,1130,144640,2790.350050366018,578560
530.41,15.07,217,0.0019877502,0.08691406,0.7608969,-0.011329906,0.043978114,0.7615490108728409,1131,144768,2792.699581612018,579072
531.52,15.18,219,0.0019278897,0.08544922,0.75855386,-0.007888636,0.059807274,0.5554508864879608,1132,144896,2795.0285663730465,579584
531.52,15.18,214,0.0010440784,0.045898438,0.72737294,-0.008293837,0.047280114,0.6293939054012299,1133,145024,2797.418324288097,580096
532.82,15.53,213,0.0015665337,0.072265625,0.7406939,-0.010058913,0.041404504,0.7435173690319061,1134,145152,2799.8224121370586,580608
532.82,15.53,208,0.0017299682,0.06689453,0.7599888,-0.010470742,0.07874302,0.478921115398407,1135,145280,2802.273987168097,581120
534.1,15.87,206,0.0013655785,0.06689453,0.770038,-0.009335157,0.05381494,0.6504039466381073,1136,145408,2804.7592768050963,581632
535.05,15.86,208,0.0013812206,0.08642578,0.74462503,-0.008545533,0.056103434,0.6237748265266418,1137,145536,2807.2101734069875,582144
533.58,15.73,205,0.00212234,0.109375,0.87110996,-0.011751207,0.07515671,0.6329953670501709,1138,145664,2809.706210963079,582656
533.58,15.73,206,0.0022635972,0.11669922,0.80216026,-0.01186901,0.03265849,0.7583773583173752,1139,145792,2812.1870185260195,583168
532.37,15.71,205,0.001774743,0.083496094,0.7706499,-0.010153602,0.04869527,0.6823302507400513,1140,145920,2814.674988718005,583680
532.09,15.7,206,0.0014169967,0.05908203,0.82976836,-0.01041507,0.042647302,0.6995005309581757,1141,146048,2817.1528212380363,584192
532.81,15.76,206,0.001462585,0.0703125,0.8587046,-0.009550573,0.037080128,0.7591361701488495,1142,146176,2819.6300149590243,584704
533.03,15.76,207,0.0029018382,0.12597656,0.8248268,-0.009180961,0.053247765,0.5981215834617615,1143,146304,2822.0965621640207,585216
533.03,15.76,214,0.0016377803,0.068847656,0.81376755,-0.008923215,0.01966367,0.8933815285563469,1144,146432,2824.4801260770764,585728
535.46,15.79,217,0.0015210786,0.068847656,0.8521036,-0.00978523,0.048038118,0.6363772451877594,1145,146560,2826.83600149001,586240
535.46,15.79,213,0.0012646948,0.06298828,0.8588468,-0.009654377,0.037954032,0.6936772167682648,1146,146688,2829.2396823760355,586752
532.55,15.61,204,0.0013211481,0.064453125,0.8833333,-0.0119535625,0.039958883,0.7834968864917755,1147,146816,2831.7498656070093,587264
533.76,15.66,207,0.0010274561,0.049316406,0.84355503,-0.009285292,0.025657184,0.8337347358465195,1148,146944,2834.218463397003,587776
535.83,15.7,207,0.001409287,0.06640625,0.7688725,-0.010342187,0.02708442,0.7450115084648132,1149,147072,2836.6873866730602,588288
535.83,15.7,207,0.0015214686,0.06738281,0.78484255,-0.008255229,0.055635255,0.6114559769630432,1150,147200,2839.1597869140096,588800
537.37,15.81,205,0.0022241136,0.09033203,0.7473051,-0.010005578,0.045164883,0.6621288359165192,1151,147328,2841.6545783370966,589312
537.84,15.79,207,0.001192964,0.052734375,0.7830007,-0.008587977,0.043933693,0.7423912584781647,1152,147456,2844.1275614110054,589824
537.84,15.79,207,0.00085843937,0.0390625,0.79113686,-0.007535767,0.030541107,0.7472570836544037,1153,147584,2846.5945351150585,590336
